R,RDes,P,PDes,Y,YDes,FaultIn
-0.7695422,7.883859,-0.0610316,6.464246,-0.01894668,0.02285774,0
0.2917064,7.805214,-0.1893579,6.4973,-0.1568533,0.04301358,0
0.261681,7.827837,0.1746275,6.442524,-0.2770117,0.04439611,0
0.2846139,7.803957,0.2103312,6.434406,-0.01437377,0.02538503,0
0.3008488,7.814715,0.3859473,6.422753,0.29568,0.02457697,0
-0.4871051,7.82717,0.06038802,6.462966,-0.4840897,0.02479507,0
-0.218936,7.848238,-0.1404497,6.49545,-0.2148666,0.03657372,0
0.8791046,7.762093,-0.3745079,6.48551,0.390955,0.01963007,0
0.01640002,7.824802,-0.5500305,6.511842,0.2118421,0.01284409,0
-0.3522829,7.843841,0.4335371,6.457299,-0.03365582,0.02778793,0
-0.7879641,7.851176,0.2919089,6.433035,-0.3206561,0.03354948,0
0.2043949,7.805107,0.02049116,6.498821,-0.3765987,0.0375325,0
0.3903529,7.775252,-0.2121469,6.534177,0.3445204,0.02123097,0
0.2934776,7.785147,-0.3963203,6.511849,0.0979823,0.02151436,0
0.0988711,7.798615,0.3640291,6.484179,-0.06135511,0.02872968,0
-0.3581979,7.81518,-0.8088214,6.542141,0.3297089,0.01191322,0
0.4647691,7.777951,-0.3956873,6.513745,-0.2893919,0.03332756,0
-0.1894617,7.792202,0.7626826,6.445024,-0.1510312,0.03996764,0
-0.04221183,7.826664,0.2665773,6.441307,0.006330763,0.03138103,0
0.5069004,7.764673,0.1105529,6.51948,0.2785573,0.02488236,0
-0.3265107,7.803465,-0.6886509,6.527965,0.651396,0.01557346,0
0.0916919,7.788511,-0.3778431,6.535143,-0.4149518,0.03172052,0
-0.2861615,7.792727,0.5964488,6.446198,-0.2115927,0.02841509,0
-0.04423345,7.792191,-0.3058496,6.503193,-0.07137587,0.03635086,0
0.7618158,7.744571,0.2558251,6.496397,-0.1090532,0.03412314,0
0.02783317,7.815391,0.4292297,6.430708,0.449644,0.02856166,0
-0.04574417,7.784822,-0.003350831,6.465846,-0.1484637,0.02697395,0
-0.5584769,7.811399,0.0722841,6.493658,0.09957673,0.02788318,0
0.3286435,7.754451,-0.8408447,6.550476,0.07262096,0.02334708,0
-0.6416782,7.785334,0.500276,6.476763,-0.2132237,0.02383244,0
0.178867,7.774351,0.2702068,6.472961,-0.116229,0.03863013,0
0.7438247,7.712284,0.04083039,6.500969,0.05340781,0.0220009,0
0.1107817,7.783428,0.2881916,6.448035,0.001766068,0.0323641,0
0.1592344,7.757114,-0.0441374,6.42977,0.1633428,0.0336783,0
-0.6847689,7.79846,-0.01996358,6.466637,0.1411814,0.01747402,0
0.2255734,7.768035,-0.2621902,6.492678,0.05388088,0.03064396,0
-0.3796128,7.780144,-0.2830569,6.520934,0.1369466,0.02222437,0
0.263995,7.762417,0.01974217,6.482677,-0.4948693,0.03229787,0
-0.1683721,7.775115,0.2288164,6.498717,-0.1122685,0.032706,0
0.2315371,7.757596,-0.07357881,6.471648,-0.04699707,0.03513628,0
0.5193095,7.718715,0.4866504,6.468582,-0.181202,0.02720578,0
-0.2699754,7.789821,-0.2103836,6.454919,0.6874421,0.02714904,0
0.2714116,7.743577,-0.08472358,6.463553,-0.1416365,0.02277323,0
-0.6742292,7.789703,0.08563654,6.472736,0.1247469,0.02720341,0
0.02091059,7.755959,-0.2481656,6.501908,-0.1281349,0.02592379,0
0.1075689,7.742857,-0.1559591,6.510123,-0.5388907,0.0286667,0
-0.1453588,7.771673,0.09286033,6.477492,0.03861456,0.03516553,0
0.2975835,7.725817,0.1758969,6.477759,-0.1449588,0.02334406,0
0.2185494,7.734674,0.6185535,6.422257,0.3033785,0.03103792,0
0.2674112,7.734477,-0.08804777,6.459512,0.4157844,0.02134246,0
-0.1422471,7.742479,0.09377276,6.434152,0.1111116,0.02359999,0
-0.1893364,7.764382,0.02116405,6.445931,-0.2386311,0.03669012,0
-0.1763007,7.725091,-0.2286811,6.500699,0.1027006,0.02167876,0
0.4155038,7.709116,-0.1907744,6.482422,-0.4269405,0.02875533,0
-0.3633849,7.735941,-0.576126,6.493292,-0.001690634,0.02854976,0
0.09886569,7.746722,0.156278,6.469287,0.1619541,0.01861159,0
0.2703104,7.710209,0.5793205,6.423402,-0.147606,0.03479839,0
0.05931795,7.746156,-0.09294037,6.450805,0.5029004,0.02963649,0
0.5966394,7.703676,-0.2225882,6.46035,-0.3797602,0.03180272,0
-0.4065917,7.743221,-0.07643433,6.43981,0.3188927,0.02547725,0
0.03162553,7.712231,-0.2919379,6.474322,0.2912568,0.02134115,0
-0.5953604,7.752861,0.1077113,6.424424,-0.6011217,0.04597535,0
-0.379444,7.752289,-0.03163704,6.481244,0.2946249,0.02572953,0
-0.2296963,7.768924,0.1395667,6.455324,0.001148637,0.02252092,0
-0.06557807,7.747192,0.2549608,6.452369,-0.04056699,0.0348449,0
0.4188399,7.708956,-0.2737588,6.488085,0.04106589,0.02794836,0
0.8619983,7.703145,0.06153927,6.442089,-0.09191776,0.03393544,0
0.4074539,7.722051,0.6367069,6.42576,-0.07072087,0.03797583,0
-0.5116613,7.789138,-0.1186141,6.446442,0.1677887,0.02418828,0
-0.1689295,7.786354,0.3232926,6.447542,-0.341503,0.03957136,0
-0.6051267,7.777023,-0.288701,6.501884,0.4090531,0.02334546,0
-0.2501895,7.748616,0.1811219,6.467288,0.231449,0.02049132,0
-0.352374,7.75063,-0.05986127,6.4701,-0.4178947,0.03375657,0
-0.04288694,7.746896,-0.5716704,6.523485,0.4104704,0.02471751,0
0.5924513,7.71331,0.04866835,6.460609,-0.3484659,0.03390425,0
0.1613983,7.740727,0.1222887,6.465953,0.1599281,0.02505852,0
0.1104103,7.765983,0.4781335,6.424995,-0.01989044,0.02930714,0
-0.3037785,7.796969,-0.2533779,6.484527,0.01135551,0.0287409,0
-0.1656273,7.775007,0.01647321,6.468054,0.285658,0.02714107,0
-0.05861961,7.777534,-0.1448872,6.460688,-0.3879902,0.02439332,0
0.1727947,7.763484,0.2629339,6.479911,-0.1990447,0.03070425,0
-0.4905686,7.782509,-0.2276887,6.515081,0.3091863,0.01550516,0
0.3232253,7.759099,-0.09235345,6.48591,-0.3072739,0.03926628,0
0.4097547,7.745721,0.6120127,6.406784,-0.08597358,0.0310265,0
-0.2320573,7.805616,-0.03128721,6.450186,0.433072,0.02258521,0
0.1435064,7.777384,0.7140797,6.421002,-0.04943781,0.03594452,0
-0.12121,7.77957,-0.5255789,6.485467,0.242392,0.02774603,0
0.3129266,7.761059,-0.04373073,6.491307,-0.1959327,0.02462773,0
-0.271096,7.786894,0.3660763,6.437193,0.02953567,0.02301268,0
-0.6633813,7.796642,0.05726134,6.507145,0.3009465,0.01962423,0
0.1281135,7.758756,-0.1236252,6.478567,-0.5691338,0.03938399,0
0.1377958,7.772884,0.009882445,6.462568,0.007893297,0.02815218,0
-0.3014125,7.826251,0.5451118,6.391998,-0.04115074,0.02976272,0
0.2802158,7.770823,0.1638221,6.450916,0.1377148,0.03748062,0
0.5339634,7.736256,0.02049582,6.463043,0.2716869,0.02272554,0
0.1275862,7.771578,-0.02191571,6.450925,0.00462364,0.02335115,0
0.03486338,7.769825,0.2062594,6.462172,-0.06253196,0.03551284,0
-0.6434598,7.788983,-0.5029164,6.517347,0.2524545,0.01997289,0
0.5701675,7.750636,0.2167682,6.462362,-0.3898584,0.03052316,0
-0.565701,7.809023,0.07291196,6.438947,0.09745186,0.02993646,0
-0.413142,7.841509,-0.312581,6.478335,-0.1453152,0.03550958,0
0.1470723,7.788185,0.9186071,6.413371,-0.3024683,0.04220328,0
0.3703623,7.784401,-0.451787,6.484483,0.4747055,0.02455504,0
0.6434045,7.771747,-0.08922215,6.484448,-0.3918106,0.03409044,0
0.08032907,7.820527,0.08861179,6.461915,0.1694104,0.02187128,0
0.01955579,7.779205,-0.2714789,6.505702,0.2648373,0.01583218,0
-0.3794604,7.845097,0.06892519,6.458728,-0.04209709,0.02933924,0
0.07224306,7.818736,-0.1800416,6.517575,-0.02648296,0.03492481,0
-0.9759705,7.865598,-0.2541811,6.481037,0.2323413,0.0261706,0
0.09779251,7.804549,0.1928404,6.462575,-0.4750274,0.04403637,0
-0.1758077,7.808574,-0.4408911,6.531876,0.29966,0.02279243,0
0.4438543,7.799678,-0.1583121,6.473425,-0.3367493,0.0346803,0
0.06505782,7.798008,-0.09810946,6.499284,0.3296714,0.02909939,0
-0.5035529,7.825267,-0.04417249,6.491088,0.07690125,0.01642199,0
0.05544796,7.821951,0.4283231,6.452724,0.01713147,0.03561784,0
-0.06699692,7.803664,0.08620485,6.513785,0.3950748,0.02486535,0
0.1126737,7.803564,0.2981831,6.469544,-0.7001561,0.04146569,0
0.2093611,7.800219,0.2300699,6.502101,0.2757221,0.01568749,0
-0.5589903,7.803546,-0.3844838,6.515275,-0.08327203,0.02577933,0
0.8452328,7.780714,-0.06510623,6.491702,-0.4968026,0.04020178,0
-0.5602805,7.85469,0.3340696,6.481825,0.6430004,0.02109118,0
-0.6188459,7.824682,-0.2085905,6.501787,-0.2351242,0.03175441,0
1.445747,7.714849,-0.1852305,6.490098,0.02047521,0.03631214,0
-0.2717626,7.825283,-0.1127759,6.511938,0.7705019,0.01385395,0
0.0883285,7.78824,0.7599496,6.447885,-0.5953896,0.03475452,0
1.583957,7.719847,-0.1181151,6.498154,-0.1150862,0.03357995,0
0.0689966,7.813947,0.1337005,6.539791,0.7080358,0.02134775,0
0.3134047,7.750597,0.4077545,6.519025,0.5653679,-0.007199851,0
0.5048445,7.766908,0.3992432,6.497337,-0.6745833,0.04414468,0
1.151677,7.777664,0.1710045,6.556519,1.223585,0.0216742,0
-0.9053597,7.841948,-0.2240232,6.496959,0.6197311,0.008861304,0
-0.260942,7.791051,0.4712724,6.512663,-0.9566774,0.04641141,0
0.5967546,7.731458,0.004523212,6.530499,0.892669,0.0375892,0
0.5321945,7.767959,-0.3050166,6.480972,1.449542,-0.003199038,0
-0.8792272,7.708238,-0.246149,6.571345,-0.4107467,0.0121844,0
0.4033601,7.711232,-0.498994,6.56526,-0.133055,0.04928899,0
1.041447,7.686528,-0.5594415,6.538143,0.3793564,0.01918156,0
1.116613,7.721768,0.2257547,6.526039,0.6703412,0.01761936,0
-1.398587,7.786491,-0.6896774,6.585831,-0.128062,0.02115629,0
0.477301,7.661332,-0.006054975,6.491305,-0.9826885,0.0502799,0
1.021058,7.643717,-0.2760504,6.579683,-0.227088,0.05004984,0
1.158949,7.646979,1.072917,6.468851,1.011872,0.02414203,0
-1.031923,7.704788,-1.262267,6.588456,0.08406343,-0.009076834,0
-0.8792343,7.74971,-0.3806199,6.575812,-0.7350788,0.02002119,0
-0.6636356,7.686378,1.432007,6.395881,-1.110714,0.0592666,0
2.042145,7.544051,-1.567138,6.644048,1.70618,0.02273783,0
0.9589109,7.647943,0.9313591,6.459359,0.6082141,0.01827098,0
-1.80829,7.814091,-0.04858355,6.570551,-0.08635316,0.01913124,0
-1.239374,7.859686,-0.6062861,6.630993,-1.347107,0.05663772,0
2.071229,7.594397,0.5869426,6.476682,-0.3538499,0.07637856,0
1.688909,7.52018,0.09708032,6.560986,0.9040691,0.02135363,0
1.943404,7.548534,0.937998,6.513212,1.739328,-0.001489197,0
-1.121765,7.635812,-1.736168,6.587577,0.08216683,-0.00210846,0
-2.51664,7.764962,-0.6533517,6.601138,-0.9669496,0.02758539,0
-1.651499,7.7798,0.3975436,6.578943,-1.772819,0.05748347,0
0.8384851,7.546243,0.4377363,6.528374,-1.102316,0.01627454,0
3.349401,7.474096,0.8449508,6.516974,-0.1363832,0.04377602,0
1.011187,7.526407,0.452622,6.554371,-0.07318829,0.0733722,0
1.157341,7.537333,1.052885,6.548426,-0.05257529,0.0792606,0
3.182343,7.443229,-1.201061,6.746748,0.9560006,0.01624717,0
0.05469208,7.355418,-0.08955959,6.580985,-0.4356387,0.02652738,0
-3.229306,7.729884,-1.323523,6.717971,-0.07926067,-0.0180158,0
-5.014493,7.737082,-1.086705,6.636467,-0.1376349,-0.005183417,0
3.120163,7.386599,0.8883857,6.472488,-0.4334018,-0.01343211,0
8.288064,7.006928,2.273888,6.593899,0.8634487,-0.05882577,0
6.244065,7.044888,2.750405,6.515197,-0.3038405,-0.01464717,0
-4.602494,7.713963,-1.638865,6.842294,0.3968618,-0.03215598,0
-8.49802,7.831386,-3.316048,6.901258,1.53476,-0.0686795,0
-4.627878,7.619086,-2.939052,6.858228,0.8635872,-0.05599365,0
-3.61663,7.42597,-4.24068,6.927431,-0.200394,-0.05475603,0
2.449861,6.916832,1.154436,6.455048,-0.1668221,-0.05603079,0
7.263987,7.172351,5.187252,6.353741,-1.516982,0.01412113,0
7.605078,6.885562,4.882711,6.294972,-0.6314065,-0.01064826,0
2.612512,7.249571,2.139125,6.529885,-0.7511267,0.02996664,0
3.797349,7.304469,4.185844,6.396818,0.2881638,-0.01510681,0
0.9695003,6.959041,0.8101506,6.640607,0.8601641,-0.09157136,0
-0.9043846,7.111361,-1.322359,6.614664,0.4523439,-0.07120291,0
-7.308869,7.67538,-5.662785,6.958603,1.163445,-0.1178121,0
-5.10204,7.499723,-4.577663,6.843818,-0.9151635,-0.06864917,0
-7.023439,7.43384,-3.787879,6.695114,-1.093087,-0.06221162,0
-1.8136,7.135137,0.3449753,6.463507,-0.2141463,-0.04631655,0
-2.585763,7.092326,0.5131736,6.361749,0.1000889,-0.04876711,0
-1.220702,7.116819,-1.30251,6.498293,0.8776315,-0.09922643,0
-0.04006923,7.100347,-0.3315381,6.612462,-0.0451029,-0.0572623,0
3.456363,6.838179,2.063368,6.335387,0.5668279,-0.1025947,0
5.0462,6.742604,1.427078,6.445458,-0.2816354,-0.1033095,0
6.65434,6.989837,4.124217,6.414028,-0.8488136,-0.05502779,0
4.264634,6.712303,2.003342,6.280135,-0.9459114,-0.0339577,0
4.740734,6.898788,3.238096,6.325277,0.150833,-0.06614483,0
3.108398,7.168507,1.202124,6.450761,0.873077,-0.06866069,0
1.888916,6.675363,-0.6369056,6.226464,1.024356,-0.08774012,0
-5.643564,7.443669,-2.865291,6.587593,0.2572536,-0.1000221,0
-6.185228,7.414369,-3.99007,6.658317,0.194287,-0.114043,0
-4.124156,7.305027,-2.876575,6.538065,-1.175453,-0.06982249,0
-2.930897,7.183642,-0.5413616,6.366107,-1.414736,-0.03819098,0
-3.852496,7.097847,-0.05253084,6.327943,0.2414118,-0.1206427,0
-1.617591,7.094335,0.5728323,6.253402,0.7030368,-0.1274411,0
-4.623546,7.265042,-1.008389,6.419317,1.163187,-0.1413758,0
-1.902621,7.618003,0.623119,6.547178,1.723226,-0.1910409,0
3.438715,7.479685,2.968996,6.218701,-0.5905811,-0.1065465,0
2.536471,7.472388,0.7563167,6.316688,0.3064846,-0.1116079,0
4.176222,7.411185,1.853464,6.273506,-0.3594664,-0.1241732,0
4.113247,7.421847,2.761479,6.270016,0.4895503,-0.2117103,0
4.386932,7.334413,2.827685,6.310173,0.6957707,-0.2420029,0
-2.420296,7.730297,-0.3600177,6.508291,0.4891372,-0.2776942,0
-3.83509,7.77286,-2.849377,6.537259,-0.2128707,-0.2562121,0
-4.13217,7.753918,-4.13971,6.601622,-1.446888,-0.2001131,0
-3.059836,7.684447,-1.908024,6.496692,-1.553258,-0.1677035,0
-2.53423,7.792022,-0.6223246,6.416986,-1.376276,-0.1408546,0
-4.914012,8.003391,-0.1523221,6.429502,-0.01400361,-0.1585955,0
-0.5063727,7.794603,0.02152727,6.471239,0.5608549,-0.1663709,0
-1.418631,7.662717,-0.8550671,6.374609,-0.4445173,-0.1575961,0
4.806779,7.40759,1.281798,6.310744,0.2114548,-0.149408,0
5.38954,7.312637,3.138188,6.098252,-0.7335867,-0.1723214,0
6.364307,7.160873,4.773387,6.043965,0.09594962,-0.1913491,0
2.711146,7.264693,2.033817,6.225615,0.6314516,-0.2350386,0
0.1837055,7.329967,-1.151397,6.344931,1.256228,-0.229837,0
-1.080258,7.473944,-1.855852,6.307054,-0.9239839,-0.2013027,0
-0.3225611,7.499023,1.601684,6.084696,-0.9172258,-0.2042377,0
-3.421386,7.550003,-1.395084,6.192693,-0.275539,-0.2284123,0
-4.625604,7.750105,-2.616437,6.367509,0.2129055,-0.1933931,0
-5.347143,7.621591,-2.986097,6.287223,-1.145994,-0.1429342,0
-0.8221705,7.316084,-0.6119949,6.254662,-0.8720695,-0.1375428,0
0.4191488,7.44943,3.271397,6.07629,0.3046385,-0.204031,0
-2.294659,7.557405,-1.598981,6.283023,1.03599,-0.2340533,0
1.54965,7.186229,-0.4246909,6.173522,-0.03080795,-0.2390133,0
3.607357,6.957826,2.549942,6.052015,-0.3299761,-0.2546671,0
5.211447,7.039734,3.9496,5.807526,0.01203407,-0.2920621,0
3.116507,7.070651,0.9752956,5.973181,-0.5709547,-0.2214078,0
1.366671,7.22408,-0.9128491,6.102948,-1.514184,-0.1673746,0
-1.567276,7.354781,0.3335685,6.032385,-0.7884086,-0.1494605,0
1.692909,7.016346,0.6796452,5.887204,0.9855457,-0.1954579,0
-1.575543,7.152348,-1.690044,6.089353,0.1731385,-0.1461192,0
-5.604441,7.542004,-2.935888,6.136629,0.0341202,-0.1420454,0
-2.88147,7.320779,-0.2662742,5.861512,0.08199531,-0.1576093,0
-3.313864,7.359616,-1.362276,6.114401,1.061962,-0.1913544,0
-0.3850465,7.098057,-0.3381572,5.838255,1.401683,-0.2260521,0
0.027441,7.186166,-2.096317,5.978003,0.3323826,-0.1817812,0
0.4349868,7.128542,0.7624475,5.770362,0.8697478,-0.2180599,0
5.721259,6.721566,2.722762,5.631975,0.419319,-0.1925688,0
3.513601,6.94813,-0.4909039,5.866734,0.1673084,-0.2045928,0
4.165745,6.849491,1.215469,5.904304,-0.4329329,-0.186439,0
5.242526,6.768371,4.192186,5.509264,0.2387979,-0.2100987,0
1.364808,6.969732,0.3752221,5.750665,-0.1577756,-0.190752,0
-0.9159999,7.167012,-0.8484854,5.789426,-0.905362,-0.1590309,0
-0.4228318,7.191926,1.154019,5.71217,0.1715209,-0.1942967,0
-2.358479,6.954875,-1.224363,5.805156,1.140806,-0.2492341,0
-6.130462,7.202376,-2.852682,5.819457,-0.2776646,-0.2166037,0
-4.363575,7.097132,-0.08607288,5.580045,0.1781482,-0.2623457,0
-0.8189986,6.721395,0.6328472,5.351709,0.9854124,-0.2712427,0
-0.03448433,6.751145,0.5777931,5.549492,0.6671114,-0.276159,0
-0.6631064,6.691787,-1.071216,5.558744,0.3499495,-0.2807234,0
1.607817,6.423858,0.8133889,5.302822,0.5700594,-0.2449314,0
2.580166,6.631572,0.3056867,5.460321,0.2263344,-0.2556133,0
2.907513,6.531295,-0.5272052,5.375194,-0.5005623,-0.2216645,0
4.448206,6.23496,4.102806,5.05568,-0.7810952,-0.211918,0
2.336973,6.359145,2.336745,5.259043,-0.4731238,-0.2256144,0
1.311998,6.417659,0.9138267,5.195125,-0.211641,-0.2519322,0
0.6366102,6.356577,1.508805,5.149337,1.009117,-0.3055211,0
-0.3456459,6.611341,-2.09439,5.406697,-0.002802514,-0.2780952,0
0.6850726,6.473722,0.254258,5.25411,0.2350353,-0.2761483,0
-2.039668,6.518898,-0.914016,5.281415,0.5953619,-0.2903437,0
-4.514224,6.663593,-4.135578,5.462933,-0.5147834,-0.2578514,0
-2.904877,6.534856,-2.510045,5.389189,-0.2017171,-0.2728333,0
1.580193,6.401944,1.044891,5.302457,0.3091586,-0.2482826,0
-0.3243709,6.236931,-0.9255577,5.188444,-1.024642,-0.231443,0
-0.4180053,6.335615,1.286507,5.085074,0.6983007,-0.2962274,0
4.884961,6.051599,5.242988,5.081575,0.5657361,-0.2844955,0
4.79165,5.976954,1.991653,5.074826,0.1291787,-0.2852589,0
4.357818,5.811047,2.74651,4.89436,0.0450651,-0.2693789,0
1.87454,5.998208,-0.5111107,5.157863,-0.6058351,-0.2736359,0
2.321527,5.758967,0.5141203,4.83682,-0.7177036,-0.2377823,0
1.083532,5.80579,-0.9295673,5.043248,-0.324277,-0.2410141,0
0.2117274,5.902057,-0.4073543,5.048265,-0.6723372,-0.21364,0
-0.4650456,6.095558,1.880582,4.845218,0.3750359,-0.2471995,0
-1.218485,5.922797,0.5705918,4.993576,0.631229,-0.239766,0
-3.821905,6.20311,-3.527828,5.198758,-0.09924355,-0.2325857,0
-3.699192,6.163367,-1.057577,4.98268,-0.08110911,-0.2105148,0
-0.7043482,5.720555,-0.566577,4.799122,0.7249675,-0.2337687,0
-0.828914,6.005702,-0.9832642,4.883325,-1.008724,-0.17848,0
-0.4676719,5.947046,0.8037248,4.861549,0.2920478,-0.1841788,0
0.7273922,5.797301,0.7429316,4.878201,0.007773633,-0.2036693,0
2.442377,5.622028,2.951959,4.528985,0.711759,-0.2205998,0
2.939026,5.809582,1.227661,4.940071,0.5268875,-0.2141833,0
2.531621,5.691561,1.965838,4.619863,0.03817762,-0.2184896,0
2.204651,5.667121,1.654429,4.56543,-0.389119,-0.2232776,0
1.6883,5.625203,-0.09885541,4.494893,-0.7043241,-0.2192503,0
2.492331,5.497603,3.104414,4.336828,0.7032041,-0.2243116,0
1.998784,5.602763,-0.4116117,4.559707,0.5752547,-0.2294222,0
-0.6757421,5.773321,-0.7993562,4.616619,0.5481281,-0.2393598,0
-1.863343,5.562475,-3.044318,4.568305,0.7122456,-0.2768279,0
-3.074205,5.640937,-0.9545637,4.335783,0.1127453,-0.3377956,0
-1.494355,5.566706,0.9348023,4.208512,0.02105646,-0.3449467,0
-0.8286726,5.364662,1.345149,4.125387,0.7035631,-0.4326134,0
-2.756505,5.512411,0.8433754,4.014221,1.131622,-0.4779619,0
-1.617131,5.446857,-1.19585,3.900269,2.207872,-0.565566,0
2.500322,5.055403,0.1945324,3.700124,1.000123,-0.5899705,0
1.476537,4.896822,2.446418,3.376904,0.1221216,-0.6084973,0
1.382779,4.773773,4.686627,3.038355,1.138775,-0.6503143,0
5.671759,4.382478,4.580789,2.828627,0.07483754,-0.6437346,0
4.246771,4.20902,2.071053,2.653944,1.110785,-0.6718301,0
2.230785,4.172716,0.4414771,2.484238,-0.3072558,-0.7058343,0
1.166759,4.043569,3.036497,2.056948,0.2387558,-0.7208465,0
4.76296,3.691585,1.775167,2.221383,0.2908421,-0.7511792,0
5.853412,3.445545,3.455336,1.948813,1.925206,-0.8358715,0
3.655215,3.508157,-0.4419722,1.87451,0.9089838,-0.8280853,0
-1.041662,3.62896,0.1816349,1.660162,0.9133384,-0.9063502,0
-0.7732968,3.439805,-2.066493,1.632493,0.3320011,-0.9275494,0
1.016364,3.289293,1.86345,1.265179,0.710319,-0.9875805,0
1.390363,2.997527,0.2049496,1.220491,-0.445556,-1.000878,0
1.61879,2.743522,0.7675886,1.291193,0.356562,-1.053866,0
0.04969944,2.746899,-0.4665374,1.265306,0.2487702,-1.069105,0
1.403983,2.454316,-1.841209,1.350023,-0.04797917,-1.091874,0
-0.09069652,2.235924,2.203882,0.6826278,-0.1130647,-1.076149,0
2.298309,1.824157,0.8417634,0.6450387,0.196773,-1.11543,0
1.665675,1.691287,5.650562,0.1608687,-0.2983314,-1.168205,0
1.876677,1.319394,-2.251755,0.2760513,2.426444,-1.304805,1
3.314647,0.8054724,-0.8315052,0.03596751,3.16092,-1.449805,1
0.904152,0.5688141,2.056104,-0.3542854,2.243234,-1.589476,1
2.876684,0.04330249,3.013251,-0.4249341,2.081617,-1.688633,1
1.222628,-0.1944694,1.797364,-0.561987,1.875101,-1.844317,1
2.627156,-0.8960724,-2.683047,-0.473471,2.324579,-1.99532,1
2.403431,-1.444665,2.723712,-0.9040883,1.404179,-2.120907,1
4.46212,-2.218556,3.349411,-1.237594,2.401338,-2.290147,1
6.39317,-2.953669,0.8881109,-1.206112,3.655379,-2.473148,1
5.639895,-3.754302,-2.468761,-1.24573,5.256371,-2.746981,1
5.461446,-4.462631,0.725088,-1.697689,4.186709,-2.910246,1
3.357897,-5.234787,0.3648717,-2.053403,4.580945,-3.200883,1
6.990891,-6.344922,2.087391,-2.323827,5.656344,-3.53808,1
5.487389,-7.097068,0.6261263,-2.506316,7.168669,-3.937252,1
